ID_RUAS,NO_RUAS,NAMA_RUAS,PANGKAL_RUAS,UJUNG_RUAS,LINGKUNGAN,ID_KELURAHAN,KODE_KELURAHAN,KELURAHAN,ID_KECAMATAN,,KECAMATAN,PANJANG,LEBAR,BAHU_JALAN,ID_PERKERASAN,PERKERASAN,ID_KONDISI,KONDISI,UTILITAS,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,GEOMETRY,IMAGE
1413,1413,GANG BERINGIN 1,JALAN BERINGIN 1,JALAN BERINGIN 2,NGEBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,44.14987254,3,1,2,ASPAL,2,SEDANG,SALURAN AIR,112.2171411,-8.070264549,112.2169458,-8.070220471,112.2167504,-8.070176392,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.216742431,-8.070211673],[112.216731884,-8.070207477],[112.216723154,-8.070200239],[112.216717096,-8.070190667],[112.216714302,-8.070179697],[112.216715046,-8.070168403],[112.216719256,-8.070157892],[112.216726518,-8.070149191],[112.216736123,-8.070143153],[112.21674713,-8.070140369],[112.216758462,-8.070141111],[112.217149119,-8.070229268],[112.217159666,-8.070233463],[112.217168395,-8.070240701],[112.217174454,-8.070250274],[112.217177248,-8.070261243],[112.217176503,-8.070272537],[112.217172294,-8.070283048],[112.217165031,-8.070291749],[112.217155426,-8.070297787],[112.217144419,-8.070300571],[112.217133088,-8.070299829],[112.216742431,-8.070211673]]]]}",1413.jpg
1414,1414,GANG BERINGIN 2,JALAN BERINGIN,JALAN BERINGIN,NGEBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,80.43049339,3,1,2,ASPAL,2,SEDANG,SALURAN AIR,112.2173162,-8.06960955,112.2169623,-8.069521324,112.2166042,-8.069451815,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.21692356,-8.06954896],[112.216597469,-8.069487356],[112.21658678,-8.069483535],[112.216577799,-8.069476608],[112.216571405,-8.069467255],[112.216568224,-8.06945639],[112.216568567,-8.069445078],[112.216572401,-8.069434425],[112.216579351,-8.069425474],[112.216588736,-8.069419101],[112.216599637,-8.069415931],[112.216610988,-8.069416274],[112.21693811,-8.069478072],[112.216940156,-8.06947852],[112.217325052,-8.069574457],[112.217335502,-8.069578886],[112.217344067,-8.069586317],[112.217349909,-8.069596023],[112.217352455,-8.069607052],[112.217351457,-8.069618326],[112.217347013,-8.069628741],[112.217339556,-8.069637277],[112.217329818,-8.069643099],[112.217318751,-8.069645637],[112.21730744,-8.069644643],[112.21692356,-8.06954896]]]]}",1414.jpg
1415,1415,GANG BERINGIN 3,JALAN BERINGIN,JALAN BERINGIN,NGEBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,82.17297433,3,1,2,ASPAL,2,SEDANG,SALURAN AIR,112.2175226,-8.068821953,112.21716,-8.068735661,112.2167963,-8.068654449,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.217135835,-8.06876709],[112.2167884,-8.068689754],[112.216777841,-8.068685589],[112.21676909,-8.068678376],[112.216763003,-8.068668822],[112.216760177,-8.06865786],[112.216760888,-8.068646564],[112.216765067,-8.068636041],[112.216772304,-8.068627319],[112.216781891,-8.068621253],[112.216792889,-8.068618436],[112.216804223,-8.068619145],[112.217151918,-8.068696539],[112.217152437,-8.068696659],[112.217531034,-8.068786768],[112.21754153,-8.068791087],[112.217550174,-8.068798427],[112.217556119,-8.06880807],[112.217558784,-8.068819072],[112.217557906,-8.068830356],[112.217553573,-8.068840817],[112.217546208,-8.068849432],[112.217536533,-8.068855357],[112.217525494,-8.068858012],[112.217514172,-8.068857138],[112.217135835,-8.06876709]]]]}",1415.jpg
1416,1416,JALAN KALIRIS,JALAN RAYA PENATARAN,BUNRU,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,70.57103537,2,1,3,BETON,2,SEDANG,SALURAN AIR,112.2207575,-8.068700685,112.2210769,-8.068722464,112.2213963,-8.068744243,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.221398764,-8.068708154],[112.221409833,-8.068710683],[112.221419575,-8.068716498],[112.221427038,-8.068725028],[112.221431491,-8.06873544],[112.221432498,-8.068746713],[112.22142996,-8.068757744],[112.221424126,-8.068767454],[112.221415566,-8.068774892],[112.22140512,-8.06877933],[112.221393809,-8.068780333],[112.220755056,-8.068736775],[112.220743987,-8.068734246],[112.220734244,-8.068728431],[112.220726781,-8.068719901],[112.220722329,-8.068709489],[112.220721322,-8.068698216],[112.22072386,-8.068687185],[112.220729694,-8.068677475],[112.220738253,-8.068670037],[112.2207487,-8.068665599],[112.220760011,-8.068664596],[112.221398764,-8.068708154]]]]}",1416.jpg
1417,1417,JALAN BROMO,JALAN RAYA PENATARAN,BUNRU,TAWANBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,117.6248606,2.5,"0,5",2,ASPAL,3,RUSAK RINGAN,BAHU JALAN,112.2208876,-8.068030321,112.221416,-8.068104117,112.2219444,-8.068177914,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.221949414,-8.06814209],[112.221960275,-8.068145395],[112.221969579,-8.068151882],[112.221976417,-8.068160918],[112.221980119,-8.068171618],[112.221980321,-8.068182934],[112.221977006,-8.068193758],[112.221970496,-8.068203032],[112.22196143,-8.068209847],[112.221950694,-8.068213536],[112.22193934,-8.068213738],[112.22088253,-8.068066145],[112.220871669,-8.06806284],[112.220862364,-8.068056352],[112.220855527,-8.068047316],[112.220851825,-8.068036617],[112.220851623,-8.068025301],[112.220854938,-8.068014476],[112.220861448,-8.068005203],[112.220870514,-8.067998388],[112.22088125,-8.067994699],[112.220892604,-8.067994497],[112.221949414,-8.06814209]]]]}",1417.jpg
1418,1418,JALAN MAKAM RADEN DJAELANI,JALAN RAYA PENATARAN,KOMPLEKS MAKAM RADEN DJAELANI,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,93.22625071,3,1,2,ASPAL,3,RUSAK RINGAN,BAHU JALAN,112.2210457,-8.067118202,112.2214613,-8.067195632,112.2218745,-8.067285618,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.221393216,-8.067143796],[112.221394535,-8.067144057],[112.221882222,-8.067250278],[112.2218928,-8.067254394],[112.221901584,-8.067261567],[112.221907715,-8.067271094],[112.221910591,-8.067282042],[112.221909932,-8.067293341],[112.221905802,-8.067303884],[112.221898605,-8.067312638],[112.221889046,-8.067318748],[112.221878061,-8.067321615],[112.221866724,-8.067320958],[112.221379694,-8.06721488],[112.221039255,-8.067153804],[112.221028531,-8.067150081],[112.221019486,-8.067143238],[112.221013006,-8.067133943],[112.221009725,-8.067123109],[112.221009964,-8.067111793],[112.221013699,-8.067101105],[112.221020565,-8.067092091],[112.221029891,-8.067085633],[112.221040762,-8.067082362],[112.221052115,-8.0670826],[112.221393216,-8.067143796]]]]}",1418.jpg
1419,1419,JALAN BALI,JALAN RAYA PENATARAN,JALAN MBELIK GONG,NGEBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,250.1908562,3,1,2,ASPAL,2,SEDANG,SALURAN AIR,112.2208288,-8.068023358,112.2197046,-8.067868327,112.2185772,-8.067739229,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.219397675,-8.067862526],[112.218573348,-8.067775201],[112.218562383,-8.067772259],[112.218552866,-8.067766084],[112.21854573,-8.06775728],[112.218541673,-8.067746709],[112.218541092,-8.067735406],[112.218544044,-8.067724477],[112.21855024,-8.067714993],[112.218559074,-8.067707881],[112.21856968,-8.067703837],[112.218581021,-8.067703258],[112.219405917,-8.067790643],[112.219407056,-8.067790782],[112.22083374,-8.067987524],[112.220844607,-8.06799081],[112.220853923,-8.067997282],[112.220860777,-8.068006306],[112.220864497,-8.068017],[112.220864719,-8.068028315],[112.220861422,-8.068039145],[112.220854929,-8.06804843],[112.220845874,-8.068055261],[112.220835145,-8.068058968],[112.220823791,-8.06805919],[112.219397675,-8.067862526]]]]}",1419.jpg
1420,1420,JALAN NIAS,JALAN RAYA PENATARAN,JALAN MBELIK GONG,NGEBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,250.276014,3,1,2,ASPAL,2,SEDANG,SALURAN AIR,112.2209797,-8.067118439,112.2198581,-8.066943146,112.2187365,-8.066767854,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.218730906,-8.066803591],[112.218720101,-8.06680011],[112.218710904,-8.066793472],[112.218704215,-8.066784326],[112.218700689,-8.066773567],[112.218700672,-8.06676225],[112.218704165,-8.06675148],[112.218710825,-8.066742314],[112.218720002,-8.066735648],[112.218730797,-8.066732134],[112.218742153,-8.066732117],[112.220985326,-8.067082701],[112.220996132,-8.067086182],[112.221005329,-8.06709282],[112.221012018,-8.067101966],[112.221015544,-8.067112725],[112.221015561,-8.067124043],[112.221012069,-8.067134812],[112.221005408,-8.067143978],[112.220996231,-8.067150645],[112.220985436,-8.067154158],[112.220974081,-8.067154176],[112.218730906,-8.066803591]]]]}",1420.jpg
1421,1421,JALAN SUMBAWA,JALAN RAYA PENATARAN,JALAN MBELIK GONG,NGEBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,232.3549194,3,1,2,ASPAL,2,SEDANG,SALURAN AIR,112.2210788,-8.066543878,112.220041,-8.066360225,112.2190033,-8.066176572,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.218996936,-8.066212189],[112.218986203,-8.066208491],[112.218977142,-8.066201669],[112.21897064,-8.06619239],[112.218967333,-8.066181563],[112.218967545,-8.066170247],[112.218971255,-8.066159551],[112.2189781,-8.06615052],[112.21898741,-8.06614404],[112.218998273,-8.066140744],[112.219009627,-8.066140955],[112.221085159,-8.066508261],[112.221095892,-8.066511958],[112.221104953,-8.06651878],[112.221111455,-8.066528059],[112.221114762,-8.066538886],[112.22111455,-8.066550202],[112.22111084,-8.066560898],[112.221103996,-8.066569929],[112.221094686,-8.066576409],[112.221083822,-8.066579705],[112.221072468,-8.066579494],[112.218996936,-8.066212189]]]]}",1421.jpg
1422,1422,JALAN SUMATRA SELATAN,JALAN LOMBOK,KELURAHAN SUMBERDIREN,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,213.9851213,3,1,2,ASPAL,3,RUSAK RINGAN,BAHU JALAN,112.2170182,-8.064838398,112.2167451,-8.065766725,112.2164775,-8.06669666,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.21685153,-8.065528207],[112.216512438,-8.066706633],[112.216507638,-8.06671689],[112.216499893,-8.066725167],[112.216489961,-8.066730653],[112.216478814,-8.066732812],[112.216467543,-8.066731433],[112.216457251,-8.066726649],[112.216448946,-8.06671893],[112.216443441,-8.066709031],[112.216441275,-8.066697922],[112.216442659,-8.066686688],[112.216781792,-8.065508123],[112.216781874,-8.065507842],[112.216983428,-8.064828145],[112.216988311,-8.064817927],[112.216996122,-8.064809713],[112.217006099,-8.064804306],[112.217017263,-8.064802237],[112.217028522,-8.064803707],[112.217038775,-8.064808573],[112.217047017,-8.064816359],[112.217052442,-8.064826302],[112.217054518,-8.064837429],[112.217053043,-8.06484865],[112.21685153,-8.065528207]]]]}",1422.jpg
1423,1423,JALAN KINCIR,JALAN RAYA PENATARAN,BUNRU,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,139.8516265,3,1,2,ASPAL,3,RUSAK RINGAN,BAHU JALAN,112.2213231,-8.065546559,112.22195,-8.065643391,112.2225769,-8.065740223,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.222582472,-8.065704476],[112.222593284,-8.065707937],[112.222602493,-8.065714559],[112.222609198,-8.065723693],[112.222612743,-8.065734445],[112.222612781,-8.065745763],[112.222609308,-8.065756538],[112.222602663,-8.065765716],[112.222593499,-8.065772399],[112.22258271,-8.065775932],[112.222571355,-8.06577597],[112.221317546,-8.065582306],[112.221306734,-8.065578844],[112.221297525,-8.065572222],[112.22129082,-8.065563088],[112.221287275,-8.065552336],[112.221287237,-8.065541018],[112.221290711,-8.065530243],[112.221297355,-8.065521065],[112.22130652,-8.065514382],[112.221317308,-8.065510849],[112.221328664,-8.065510811],[112.222582472,-8.065704476]]]]}",1423.jpg
1424,1424,JALAN SUMATRA UTARA,JALAN KANTIL KUNING,JALAN LOMBOK,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,118.2816539,3,1,2,ASPAL,3,RUSAK RINGAN,BAHU JALAN,112.2173386,-8.063817672,112.2171784,-8.064328035,112.2170182,-8.064838398,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.217052876,-8.064849197],[112.217047832,-8.064859337],[112.217039892,-8.064867427],[112.217029831,-8.064872676],[112.217018635,-8.06487457],[112.2170074,-8.064872922],[112.216997226,-8.064867896],[112.216989108,-8.064859981],[112.216983842,-8.064849954],[112.216981942,-8.064838796],[112.216983595,-8.064827599],[112.217303935,-8.063806874],[112.217308979,-8.063796734],[112.21731692,-8.063788643],[112.21732698,-8.063783394],[112.217338176,-8.063781501],[112.217349411,-8.063783148],[112.217359585,-8.063788175],[112.217367703,-8.063796089],[112.217372969,-8.063806116],[112.217374869,-8.063817274],[112.217373216,-8.063828471],[112.217052876,-8.064849197]]]]}",1424.jpg
1425,1425,JALAN MASJID,JALAN RAYA PENATARAN,JALAN DAM,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,281.0900923,3,"0,5",2,ASPAL,2,SEDANG,SALURAN AIR,112.2214985,-8.064714348,112.2227423,-8.064985934,112.2229996,-8.063908291,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.222872638,-8.064977365],[112.222884189,-8.06497201],[112.222885708,-8.064965102],[112.222963355,-8.063905655],[112.222965944,-8.063894636],[112.222971822,-8.063884953],[112.222980416,-8.063877554],[112.222990882,-8.063873164],[112.223002198,-8.063872213],[112.223013255,-8.063874793],[112.22302297,-8.063880652],[112.223030394,-8.063889217],[112.223034798,-8.063899648],[112.223035753,-8.063910926],[112.222957917,-8.064972951],[112.222957173,-8.064978057],[112.222951252,-8.065004993],[112.222947255,-8.065015297],[112.222940324,-8.065023918],[112.222931105,-8.065030052],[112.222892146,-8.065048113],[112.222880817,-8.06505127],[112.222869071,-8.06505065],[112.2214907,-8.064749684],[112.221480124,-8.064745562],[112.221471344,-8.064738385],[112.221465219,-8.064728855],[112.221462348,-8.064717904],[112.221463013,-8.064706606],[112.221467149,-8.064696066],[112.22147435,-8.064687315],[112.221483912,-8.06468121],[112.221494899,-8.064678349],[112.221506235,-8.064679012],[112.222872638,-8.064977365]]]]}",1425.jpg
1426,1426,JALAN FLORES TIMUR,JALAN RAYA PENATARAN,JALAN KANTIL KUNING,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,479.2450161,3,1,2,ASPAL,3,RUSAK RINGAN,SALURAN AIR,112.2214358,-8.064684824,112.2192941,-8.06431473,112.2173386,-8.063817672,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.219285853,-8.064350013],[112.219008555,-8.064304201],[112.218999134,-8.064301291],[112.218942764,-8.064275057],[112.21888063,-8.064266399],[112.218830892,-8.064282053],[112.218815893,-8.064283504],[112.217882864,-8.064178603],[112.217871231,-8.064175271],[112.217861344,-8.064168312],[112.217836061,-8.064143262],[112.217828158,-8.06413155],[112.217825354,-8.064117716],[112.217824924,-8.063973917],[112.217811265,-8.063952666],[112.217767498,-8.063933736],[112.217331958,-8.06385324],[112.217321254,-8.063849461],[112.217312245,-8.063842571],[112.217305814,-8.063833243],[112.21730259,-8.063822391],[112.217302889,-8.063811077],[112.21730668,-8.063800409],[112.217313594,-8.06379143],[112.217322953,-8.063785021],[112.217333842,-8.063781808],[112.217345193,-8.063782105],[112.217784784,-8.063863349],[112.217792616,-8.063865733],[112.21785031,-8.063890686],[112.217859388,-8.063896326],[112.217866423,-8.063904358],[112.21789175,-8.063943763],[112.217896005,-8.063953058],[112.217897483,-8.063963168],[112.2178979,-8.064102516],[112.217903559,-8.064108123],[112.218816377,-8.064210752],[112.218866598,-8.064194946],[112.218882553,-8.064193615],[112.21895821,-8.064204157],[112.218968541,-8.064207206],[112.219025337,-8.064233638],[112.219297857,-8.064278661],[112.219298122,-8.064278706],[112.221441958,-8.064649182],[112.221452706,-8.064652836],[112.221461794,-8.064659621],[112.221468334,-8.064668874],[112.221471685,-8.064679687],[112.221471519,-8.064691004],[112.221467853,-8.064701715],[112.221461045,-8.064710773],[112.221451761,-8.064717291],[112.221440911,-8.064720631],[112.221429557,-8.064720466],[112.219285853,-8.064350013]]]]}",1426.jpg
1427,1427,JALAN FLOREAS BARAT,JALAN KANTIL KUNING,DESA POJOK,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,139.9892801,3,1,2,ASPAL,3,RUSAK RINGAN,BAHU JALAN,112.2173386,-8.063817672,112.2167205,-8.063672352,112.2161025,-8.063527031,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.216094156,-8.063562239],[112.216083647,-8.063557949],[112.216074983,-8.063550633],[112.216069012,-8.063541006],[112.216066318,-8.063530011],[112.216067164,-8.063518725],[112.216071468,-8.063508252],[112.216078809,-8.063499617],[112.216088468,-8.063493666],[112.2160995,-8.06349098],[112.216110824,-8.063491824],[112.21734691,-8.063782465],[112.217357418,-8.063786755],[112.217366082,-8.063794071],[112.217372053,-8.063803698],[112.217374748,-8.063814692],[112.217373901,-8.063825979],[112.217369597,-8.063836452],[112.217362256,-8.063845087],[112.217352597,-8.063851038],[112.217341566,-8.063853724],[112.217330242,-8.06385288],[112.216094156,-8.063562239]]]]}",1427.jpg
1428,1428,JALAN DAM,JALAN RAYA PENATARAN,BUNTU,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,231.3919614,3,1,2,ASPAL,3,RUSAK RINGAN,SALURAN AIR,112.2216755,-8.063699882,112.2227115,-8.063865863,112.2236414,-8.063771781,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.222908566,-8.063860789],[112.222981264,-8.063869626],[112.222995198,-8.063847881],[112.223057296,-8.063735092],[112.223063374,-8.063726992],[112.223114238,-8.063675993],[112.223123251,-8.063669392],[112.223133852,-8.06366584],[112.223145035,-8.063665673],[112.223646415,-8.06373596],[112.223657274,-8.06373927],[112.223666575,-8.063745763],[112.223673408,-8.063754802],[112.223677104,-8.063765504],[112.223677301,-8.06377682],[112.22367398,-8.063787643],[112.223667465,-8.063796913],[112.223658395,-8.063803723],[112.223647658,-8.063807407],[112.223636304,-8.063807603],[112.223152914,-8.063739838],[112.22311847,-8.063774373],[112.223058257,-8.063883739],[112.223057027,-8.063885807],[112.223030143,-8.063927761],[112.223023527,-8.063935451],[112.223015031,-8.063941011],[112.223005322,-8.063944005],[112.22299516,-8.063944199],[112.222899093,-8.063932522],[112.222897727,-8.063932329],[112.221669723,-8.063735597],[112.221658932,-8.063732075],[112.22164976,-8.063725402],[112.221643107,-8.06371623],[112.221639622,-8.063705459],[112.221639648,-8.063694141],[112.221643182,-8.063683385],[112.221649878,-8.063674244],[112.22165908,-8.063667613],[112.221669888,-8.06366414],[112.221681244,-8.063664166],[112.222908566,-8.063860789]]]]}",1428.jpg
1429,1429,JALAN MBELIK GONG,JALAN JAWA,JALAN LOMBOK,NGEBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,367.4777304,3,1,2,ASPAL,2,SEDANG,SALURAN AIR,112.2184607,-8.068396133,112.2187387,-8.06675819,112.2193707,-8.065226194,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.218548436,-8.067693504],[112.218548458,-8.067693379],[112.218668692,-8.067029013],[112.218696621,-8.066781277],[112.218697235,-8.066777574],[112.21870671,-8.066734476],[112.218707863,-8.066730395],[112.218760229,-8.066579494],[112.218762088,-8.066575098],[112.218986085,-8.066130059],[112.219135787,-8.065798242],[112.219263361,-8.065489549],[112.219335608,-8.065216955],[112.21934019,-8.0652066],[112.219347759,-8.065198162],[112.219357573,-8.065192469],[112.219368672,-8.065190076],[112.21937997,-8.065191219],[112.21939036,-8.065195786],[112.219398826,-8.065203329],[112.219404539,-8.06521311],[112.219406939,-8.065224172],[112.219405792,-8.065235432],[112.21933293,-8.065510346],[112.219331398,-8.065514884],[112.219202688,-8.065826328],[112.21920223,-8.065827386],[112.219051976,-8.066160428],[112.219051316,-8.066161813],[112.218828049,-8.066605401],[112.218777163,-8.066752035],[112.218768548,-8.066791223],[112.218740695,-8.067038288],[112.218740345,-8.06704067],[112.218619909,-8.067706158],[112.21849643,-8.068402429],[112.218492729,-8.068413129],[112.218485891,-8.068422165],[112.218476586,-8.068428652],[112.218465725,-8.068431957],[112.218454371,-8.068431755],[112.218443635,-8.068428066],[112.218434569,-8.068421251],[112.218428059,-8.068411977],[112.218424744,-8.068401153],[112.218424946,-8.068389837],[112.218548436,-8.067693504]]]]}",1429.jpg
1430,1430,JALAN LOMBOK,JALAN RAYA PENATARAN,DESA POJOK,TAWANGBRAK,4,1003,TAWANGSARI,1,35.05.11,GARUM,892.1694413,3,1,2,ASPAL,3,RUSAK RINGAN,SALURAN AIR,112.221269,-8.065528735,112.2172748,-8.064880444,112.2132963,-8.064142478,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.220368478,-8.065411589],[112.219366069,-8.065262093],[112.21936546,-8.065261997],[112.218147702,-8.065059253],[112.217018631,-8.064875384],[112.217017147,-8.06487511],[112.216008624,-8.064667633],[112.213289882,-8.064178075],[112.21327916,-8.064174346],[112.21327012,-8.064167496],[112.213263646,-8.064158198],[112.213260372,-8.064147361],[112.213260618,-8.064136046],[112.21326436,-8.06412536],[112.213271232,-8.06411635],[112.213280562,-8.064109898],[112.213291435,-8.064106635],[112.213302788,-8.06410688],[112.216021974,-8.064596518],[112.216022858,-8.064596688],[112.217031082,-8.064804104],[112.218159472,-8.064987862],[112.218159599,-8.064987883],[112.219377116,-8.065190587],[112.220379601,-8.065340095],[112.220380362,-8.065340217],[112.221275126,-8.065493081],[112.22128588,-8.065496715],[112.221294982,-8.065503483],[112.221301539,-8.065512723],[112.221304911,-8.06552353],[112.221304767,-8.065534847],[112.221301121,-8.065545565],[112.221294331,-8.065554636],[112.22128506,-8.065561172],[112.221274216,-8.065564532],[112.221262861,-8.065564389],[112.220368478,-8.065411589]]]]}",1430.jpg
1431,1431,GANG KUNINGAN,JALAN RAYA PENATARAN,BUNTU,TAWANGSARI,4,1003,TAWANGSARI,1,35.05.11,GARUM,108.7614084,3,0,5,TANAH,4,RUSAK BERAT,SUNGAI DIPANGKAL,112.2227405,-8.058233741,112.2232162,-8.058363925,112.223692,-8.058494108,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.223701597,-8.058459225],[112.223711942,-8.058463892],[112.223720334,-8.058471516],[112.223725951,-8.058481352],[112.223728243,-8.058492437],[112.223726987,-8.058503685],[112.223722305,-8.058513996],[112.223714654,-8.05852236],[112.223704785,-8.058527958],[112.223693664,-8.058530243],[112.223682378,-8.058528991],[112.22273089,-8.058268625],[112.222720544,-8.058263958],[112.222712152,-8.058256333],[112.222706535,-8.058246497],[112.222704243,-8.058235413],[112.222705499,-8.058224164],[112.222710182,-8.058213854],[112.222717832,-8.05820549],[112.222727701,-8.058199891],[112.222738823,-8.058197606],[112.222750108,-8.058198859],[112.223701597,-8.058459225]]]]}",1431.jpg
1432,1432,GANG PULOSARI,JALAN RAYA PENATARAN,BUNTU,TAWANGSARI,4,1003,TAWANGSARI,1,35.05.11,GARUM,36.82071015,2,0,5,TANAH,4,RUSAK BERAT,,112.2230252,-8.057113074,112.2228666,-8.057060906,112.222708,-8.057008738,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.222696638,-8.05704309],[112.222686544,-8.057037905],[112.222678552,-8.057029865],[112.222673443,-8.057019758],[112.222671718,-8.057008571],[112.222673546,-8.056997401],[112.222678748,-8.056987341],[112.222686814,-8.056979375],[112.222696956,-8.056974283],[112.22270818,-8.056972564],[112.222719387,-8.056974386],[112.223036602,-8.057078722],[112.223046696,-8.057083907],[112.223054688,-8.057091946],[112.223059797,-8.057102054],[112.223061522,-8.05711324],[112.223059694,-8.05712441],[112.223054492,-8.057134471],[112.223046426,-8.057142437],[112.223036284,-8.057147529],[112.22302506,-8.057149248],[112.223013853,-8.057147426],[112.222696638,-8.05704309]]]]}",1432.jpg
1433,1433,JALAN TERATAI,JALAN RAYA PENATARAN,BUNTU,TAWANGSARI,4,1003,TAWANGSARI,1,35.05.11,GARUM,215.4324804,3,1,2,ASPAL,3,RUSAK RINGAN,SALURAN AIR,112.2231442,-8.05676816,112.2222,-8.05651734,112.2212557,-8.05626652,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.221246378,-8.056301473],[112.221235998,-8.056296883],[112.221227549,-8.056289322],[112.221221858,-8.056279528],[112.221219483,-8.056268461],[112.221220654,-8.056257203],[112.221225259,-8.056246858],[112.221232846,-8.056238437],[112.221242673,-8.056232765],[112.221253777,-8.056230397],[112.221265072,-8.056231565],[112.223153577,-8.056733206],[112.223163957,-8.056737795],[112.223172406,-8.056745357],[112.223178097,-8.056755151],[112.223180473,-8.056766218],[112.223179301,-8.056777475],[112.223174696,-8.056787821],[112.223167109,-8.056796241],[112.223157282,-8.056801913],[112.223146178,-8.056804281],[112.223134883,-8.056803113],[112.221246378,-8.056301473]]]]}",1433.jpg
1434,1434,GANG KUSUMA,JALAN MAWAR,JALAN TERATAI,TAWANGSARI,4,1003,TAWANGSARI,1,35.05.11,GARUM,75.83170085,2,0,2,ASPAL,3,RUSAK RINGAN,,112.2221173,-8.055786178,112.2220398,-8.056120177,112.2219622,-8.056454176,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.221997542,-8.056462334],[112.221993282,-8.056472825],[112.221985978,-8.05648149],[112.221976344,-8.056487482],[112.221965324,-8.056490214],[112.221953997,-8.056489417],[112.221943471,-8.056485171],[112.221934776,-8.056477891],[112.221928764,-8.05646829],[112.221926024,-8.056457307],[112.221926823,-8.056446017],[112.222081979,-8.055778019],[112.222086239,-8.055767528],[112.222093543,-8.055758863],[112.222103177,-8.055752871],[112.222114197,-8.05575014],[112.222125524,-8.055750936],[112.22213605,-8.055755182],[112.222144745,-8.055762462],[112.222150756,-8.055772063],[112.222153497,-8.055783047],[112.222152698,-8.055794336],[112.221997542,-8.056462334]]]]}",1434.jpg
1435,1435,JALAN MAWAR,JALAN RAYA PENATARAN,BUNTU,TAWANGSARI,4,1003,TAWANGSARI,1,35.05.11,GARUM,254.2178484,3,"0,4",2,ASPAL,4,RUSAK BERAT,BAHU JALAN,112.223411,-8.056063889,112.2222837,-8.0558219,112.2211671,-8.05553938,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.222106112,-8.055820772],[112.222105309,-8.05582059],[112.221312491,-8.05563153],[112.221308295,-8.055630257],[112.221154475,-8.055573289],[112.221144581,-8.055567735],[112.221136892,-8.055559406],[112.221132162,-8.055549117],[112.221130854,-8.055537875],[112.221133096,-8.05552678],[112.221138667,-8.055516918],[112.221147024,-8.055509255],[112.221157348,-8.055504541],[112.221168628,-8.055503237],[112.22117976,-8.055505471],[112.22133152,-8.055561677],[112.2221218,-8.055750132],[112.223418643,-8.056028526],[112.223429233,-8.05603261],[112.223438039,-8.056039757],[112.223444197,-8.056049265],[112.223447107,-8.056060205],[112.223446482,-8.056071506],[112.223442384,-8.056082061],[112.223435214,-8.056090837],[112.223425673,-8.056096975],[112.223414697,-8.056099875],[112.223403359,-8.056099252],[112.222106112,-8.055820772]]]]}",1435.jpg
